page,id,linh_vuc,ten_van_ban,so_hieu,ngay_ban_hanh,ngay_hieu_luc,co_quan_ban_hanh,loai,tinh_trang,pdf_url,download_status
24,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0193 Tổ chức, hành chính Công văn 150/ĐHĐN-TCCB Tiêu chí đánh giá các đơn vị chức năng của ĐHĐN năm học 2021-2022 150/ĐHĐN-TCCB 14/01/2022 14/01/2022 Đại học Đà Nẵng Công văn Còn hiệu lực 0289 Thi đua, khen thưởng Quyết định ban hành quy chế ban hành bình chọn Nhà giáo tiêu biểu của năm 4996/QĐ-BGDDT 31/12/2021 31/12/2021 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0143 Đào tạo Thông tư 46/2021/TT-BGDĐT Thông tư bãi bỏ một số văn bản quy phạm pháp luật do Bộ trưởng Bộ GDĐT ban hành về giáo dục đại học và trung cấp chuyên nghiệp 46/2021/TT-BGDĐT 31/12/2021 15/02/2022 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực 0064 Hợp tác quốc tế Quy định về công tác quản lý hoạt động hợp tác quốc tế của Trường Đại học Bách khoa, Đại học Đà Nẵng 3646/QĐ-ĐHBK 31/12/2021 31/12/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0067 Đào tạo Quy định đào tạo trình độ tiến sĩ tại Trường ĐHBK, ĐHĐN 3604/QĐ-ĐHBK 30/12/2021 30/12/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0066 Tài chính, kế toán Quy chế chi tiêu nội bộ của trường ĐHBK, ĐHĐN 3536/QĐ-ĐHBK 27/12/2021 27/12/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0074 Công tác sinh viên Quy định về việc tham gia kết nối và phục vụ cộng đồng của sinh viên đại học hệ chính quy Trường ĐHBK, ĐHĐN 3337/QĐ-ĐHBK 14/12/2021 14/12/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0159 Đảm bảo chất lượng, KĐCL 5778/BGDĐT-QLCL Công văn của Bộ GDĐT về việc ứng dụng công nghệ thông tin trong thực hiện KĐCLGD 5778/BGDĐT-QLCL 13/12/2021 13/12/2021 Bộ Giáo dục và Đào tạo Công văn Còn hiệu lực 0075 Khoa học Công nghệ Sửa đổi, bổ sung một số điều Quy định hoạt động nghiên cứu khoa học của sinh viên ĐHĐN ban hành theo Quyết định số 3226/QĐ-ĐHĐN 4217/QĐ-ĐHĐN 10/12/2021 10/12/2021 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0076 Tổ chức, hành chính Ban hành Quy định chế độ làm việc của giảng viên ĐHĐN 4194/QĐ-ĐHĐN 08/12/2021 08/12/2021 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/4194-1374 QD ban hanh Quy dinh che do lam viec cua giang vien DHDN.PDF,DOWNLOADED
24,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
24,0193,"Tổ chức, hành chính",Công văn 150/ĐHĐN-TCCB Tiêu chí đánh giá các đơn vị chức năng của ĐHĐN năm học 2021-2022,150/ĐHĐN-TCCB,14/01/2022,14/01/2022,Đại học Đà Nẵng,Công văn,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022_1_2022m1_100000000.533424DHDN_CVDi_cv-150-banhanh-tieuchi-danhgia-cacdonvi-chucnang_1642385927.pdf,DOWNLOADED
24,0289,"Thi đua, khen thưởng",Quyết định ban hành quy chế ban hành bình chọn Nhà giáo tiêu biểu của năm,4996/QĐ-BGDDT,31/12/2021,31/12/2021,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/7. QD 4996. BoGDDT_Quy che binh chon Nha giao tieu bieu cua nam.pdf,DOWNLOADED
24,0143,Đào tạo,Thông tư 46/2021/TT-BGDĐT Thông tư bãi bỏ một số văn bản quy phạm pháp luật do Bộ trưởng Bộ GDĐT ban hành về giáo dục đại học và trung cấp chuyên nghiệp,46/2021/TT-BGDĐT,31/12/2021,15/02/2022,Bộ Giáo dục và Đào tạo,Thông tư,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.533424PBQPPL_CVD_60-46-2021-tt-bgddt_1641544386.pdf,DOWNLOADED
24,0064,Hợp tác quốc tế,"Quy định về công tác quản lý hoạt động hợp tác quốc tế của Trường Đại học Bách khoa, Đại học Đà Nẵng",3646/QĐ-ĐHBK,31/12/2021,31/12/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/45. P. KH&CN_3646 QD Ban hanh Quy dinh ve cong tac quan ly hoat dong hop tac quoc te cua Truong DHBK-DHDN.PDF,DOWNLOADED
24,0067,Đào tạo,"Quy định đào tạo trình độ tiến sĩ tại Trường ĐHBK, ĐHĐN",3604/QĐ-ĐHBK,30/12/2021,30/12/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/48. P. Dao tao. 3604 QD Ban hanh Quy dinh dao tao trinh do tien si tai Truong DHBK-DHDN (2).PDF,DOWNLOADED
24,0066,"Tài chính, kế toán","Quy chế chi tiêu nội bộ của trường ĐHBK, ĐHĐN",3536/QĐ-ĐHBK,27/12/2021,27/12/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/47. P.KHTC_3526 QD ban hanh Quy che chi tieu noi bo cua Truong  Dai hoc Bach khoa.PDF,DOWNLOADED
24,0074,Công tác sinh viên,"Quy định về việc tham gia kết nối và phục vụ cộng đồng của sinh viên đại học hệ chính quy Trường ĐHBK, ĐHĐN",3337/QĐ-ĐHBK,14/12/2021,14/12/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/3337 QD BH Quy dinh tham gia ket noi va phuc vu cong dong cua SV dai hoc he CQ Truong DHBK-DHDN.PDF,DOWNLOADED
24,0159,"Đảm bảo chất lượng, KĐCL",5778/BGDĐT-QLCL Công văn của Bộ GDĐT về việc ứng dụng công nghệ thông tin trong thực hiện KĐCLGD,5778/BGDĐT-QLCL,13/12/2021,13/12/2021,Bộ Giáo dục và Đào tạo,Công văn,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.876267PBQPPL_CVD_577828_BGDDT-QLCL_Ung-dung-CTTT-1012-ban-chinh.pdf,DOWNLOADED
24,0075,Khoa học Công nghệ,"Sửa đổi, bổ sung một số điều Quy định hoạt động nghiên cứu khoa học của sinh viên ĐHĐN ban hành theo Quyết định số 3226/QĐ-ĐHĐN",4217/QĐ-ĐHĐN,10/12/2021,10/12/2021,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,,NO_PDF
24,0076,"Tổ chức, hành chính",Ban hành Quy định chế độ làm việc của giảng viên ĐHĐN,4194/QĐ-ĐHĐN,08/12/2021,08/12/2021,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/4194-1374 QD ban hanh Quy dinh che do lam viec cua giang vien DHDN.PDF,DOWNLOADED
25,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0200 Thi đua, khen thưởng Bộ tiêu chí đánh giá, chấm điểm thi đua các trường đại học thành viên năm học 2021-2022 4079/ĐHĐN-TCCB 30/11/2021 30/11/2021 Đại học Đà Nẵng Công văn Còn hiệu lực 0336 Thi đua, khen thưởng Kế hoạch số 1176/KH-BGDĐT ngày 27/10/2021 của Bộ GDĐT phát động phong trào thi đua đặc biệt “Toàn ngành Giáo dục đoàn kết, chung sức, đồng lòng thi đua phòng, chống và chiến thắng đại dịch COVID-19, thực hiện thắng lợi nhiệm vụ năm học” 1176/KH-BGDĐT 27/10/2021 27/10/2021 Bộ Giáo dục và Đào tạo Kế hoạch Còn hiệu lực 0065 Cơ sở vật chất, xây dựng Quy chế quản lý, sử dụng tài sản công Trường ĐHBK, ĐHĐN 2673/QĐ-ĐHBK 20/10/2021 20/10/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0107 Tổ chức, hành chính Nghị định 89/2021/NĐ-CP Nghị định sửa đổi Nghị định 101/2017/NĐ-CP về đào tạo, bồi dưỡng cán bộ, công chức, viên chức 89/2021/NĐ-CP 18/10/2021 10/12/2021 Chính phủ Nghị định Còn hiệu lực 0077 Học liệu, truyền thông Ban hành Quy chế hoạt động truyền thông của Trường ĐHBK, ĐHĐN 2352/QĐ-ĐHBK 12/10/2021 12/10/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0078 Học liệu, truyền thông Ban hành Quy định quản lý, khai thác và sử dụng thông tin học liệu phục vụ tại Trung tâm Học liệu và Truyền thông, Trường ĐHBK, ĐHĐN 2533/QĐ-ĐHBK 12/10/2021 12/10/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0056 Tổ chức, hành chính Nghị quyết sửa đổi, bổ sung một số điều của Quy chế tổ chức và hoạt động của Trường ĐHBK, ĐHĐN 22/NQ-HĐT 08/10/2021 08/10/2021 Trường Đại học Bách khoa Nghị quyết Còn hiệu lực 0057 Tổ chức, hành chính Quy chế thực hiện dân chủ trong hoạt động của Trường ĐHBK, ĐHĐN 23/NQ-HĐT 08/10/2021 08/10/2021 Trường Đại học Bách khoa Nghị quyết Còn hiệu lực 0058 Tổ chức, hành chính Ban hành bộ tiêu chí đánh giá, xếp loại viên chức của Trường Đại học Bách khoa 2522/ĐHBK-TCHC 08/10/2021 08/10/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0059 Tổ chức, hành chính Quyết định sửa đổi, bổ sung một số điều của Quy chế bổ nhiệm, bổ nhiệm lại, kéo dài thời gian giữ chức vụ, thôi giữ chức vụ, miễn nhiệm viên chức giữ chức vụ lãnh đạo, quản lý của Trường ĐHBK, ĐHĐN 2525/QĐ-ĐHBK 08/10/2021 08/10/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/40. P.TCHC. 2525 QD sua doi-bo sung mot so dieu quy dinh bo nhiem-bo nhiem lai-keo dai -thoi giu CV.PDF,DOWNLOADED
25,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
25,0200,"Thi đua, khen thưởng","Bộ tiêu chí đánh giá, chấm điểm thi đua các trường đại học thành viên năm học 2021-2022",4079/ĐHĐN-TCCB,30/11/2021,30/11/2021,Đại học Đà Nẵng,Công văn,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/Công văn  4079_ĐHĐN-TCCB han hanh bo tieu chi.PDF,DOWNLOADED
25,0336,"Thi đua, khen thưởng","Kế hoạch số 1176/KH-BGDĐT ngày 27/10/2021 của Bộ GDĐT phát động phong trào thi đua đặc biệt “Toàn ngành Giáo dục đoàn kết, chung sức, đồng lòng thi đua phòng, chống và chiến thắng đại dịch COVID-19, thực hiện thắng lợi nhiệm vụ năm học”",1176/KH-BGDĐT,27/10/2021,27/10/2021,Bộ Giáo dục và Đào tạo,Kế hoạch,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/9. Kế hoạch 1176_KH-BGDĐT triển khai Phong trào thi đua đặc biệt.pdf,DOWNLOADED
25,0065,"Cơ sở vật chất, xây dựng","Quy chế quản lý, sử dụng tài sản công Trường ĐHBK, ĐHĐN",2673/QĐ-ĐHBK,20/10/2021,20/10/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/46. P. CSVC.  QD BH Quy dinh quan ly su dung tai san cong cua Truong DHBK-DHDN.PDF,DOWNLOADED
25,0107,"Tổ chức, hành chính","Nghị định 89/2021/NĐ-CP Nghị định sửa đổi Nghị định 101/2017/NĐ-CP về đào tạo, bồi dưỡng cán bộ, công chức, viên chức",89/2021/NĐ-CP,18/10/2021,10/12/2021,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.5102529PBQPPL_CVD_447475.pdf,DOWNLOADED
25,0077,"Học liệu, truyền thông","Ban hành Quy chế hoạt động truyền thông của Trường ĐHBK, ĐHĐN",2352/QĐ-ĐHBK,12/10/2021,12/10/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2352 QD ban hanh Quy che hoat dong truyen thong cua Truong DHBK-DHDN.PDF,DOWNLOADED
25,0078,"Học liệu, truyền thông","Ban hành Quy định quản lý, khai thác và sử dụng thông tin học liệu phục vụ tại Trung tâm Học liệu và Truyền thông, Trường ĐHBK, ĐHĐN",2533/QĐ-ĐHBK,12/10/2021,12/10/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2533 QD BH Quy dinh quan ly khai thac va su dung TTHL phuc vu tai TTHL&TT Truong DHBK-DHDN.PDF,DOWNLOADED
25,0056,"Tổ chức, hành chính","Nghị quyết sửa đổi, bổ sung một số điều của Quy chế tổ chức và hoạt động của Trường ĐHBK, ĐHĐN",22/NQ-HĐT,08/10/2021,08/10/2021,Trường Đại học Bách khoa,Nghị quyết,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/37. P.TCHC. 22 Nghi quyet sua doi bo sung mot so dieu cua Quy che To chuc va Hoat dong cua Truong DHBK-DHDN.PDF,DOWNLOADED
25,0057,"Tổ chức, hành chính","Quy chế thực hiện dân chủ trong hoạt động của Trường ĐHBK, ĐHĐN",23/NQ-HĐT,08/10/2021,08/10/2021,Trường Đại học Bách khoa,Nghị quyết,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/38. P.TCHC. 23 Nghi quyet BH Quy che thuc hien dan dan chu trong hoat dong cua Truong DHBK-DHDN.PDF,DOWNLOADED
25,0058,"Tổ chức, hành chính","Ban hành bộ tiêu chí đánh giá, xếp loại viên chức của Trường Đại học Bách khoa",2522/ĐHBK-TCHC,08/10/2021,08/10/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/39. P.TCHC_Quyet dinh_2522_QĐ-ĐHBK_ Ban hanh Bo tieu chi danh gia xep loai vien chuc cua Truong DHBK).PDF,DOWNLOADED
25,0059,"Tổ chức, hành chính","Quyết định sửa đổi, bổ sung một số điều của Quy chế bổ nhiệm, bổ nhiệm lại, kéo dài thời gian giữ chức vụ, thôi giữ chức vụ, miễn nhiệm viên chức giữ chức vụ lãnh đạo, quản lý của Trường ĐHBK, ĐHĐN",2525/QĐ-ĐHBK,08/10/2021,08/10/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/40. P.TCHC. 2525 QD sua doi-bo sung mot so dieu quy dinh bo nhiem-bo nhiem lai-keo dai -thoi giu CV.PDF,DOWNLOADED
26,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0333 Thi đua, khen thưởng Công văn số 4499/BGDĐT-GDĐH ngày 06/10/2021 của Bộ trưởng Bộ GDĐT về hướng dẫn thực hiện nhiệm vụ giáo dục đại học năm học 2021-2022 4499/BGDĐT-GDĐH 06/10/2021 06/10/2021 Bộ Giáo dục và Đào tạo Công văn Còn hiệu lực 0079 Văn thư, lưu trữ Ban hành Quy trình ban hành văn bản hành chính tại Trường ĐHBK, ĐHĐN 2465/QĐ-ĐHBK 01/10/2021 01/10/2021 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0303 Thanh tra, kiểm tra Thông tư quy định quy trình tiếp công dân 04/2021/TT-TTCP 01/10/2021 15/11/2021 Thanh tra chính phủ Thông tư Còn hiệu lực 0304 Thanh tra, kiểm tra Thông tư quy định quy trình xử lý đơn khiếu nại, đơn tố cáo, đơn kiến nghị, phản ánh 05/2021/TT-TTCP 01/10/2021 15/11/2021 Thanh tra chính phủ Thông tư Còn hiệu lực 0305 Thanh tra, kiểm tra Thông tư quy định về tổ chức, hoạt động của Đoàn thanh tra và trình tự, thủ tục tiến hành một cuộc thanh tra 06/2021/TT-TTCP 01/10/2021 15/11/2021 Thanh tra chính phủ Thông tư Còn hiệu lực 0306 Thanh tra, kiểm tra Thông tư quy định về thẩm quyền, nội dung thanh tra, trách nhiệm thực hiện pháp luật về thanh tra, tiếp công dân, khiếu nại, tố cáo và phòng, chống tham nhũng 07/2021/TT-TTCP 01/10/2021 15/11/2021 Thanh tra chính phủ Thông tư Còn hiệu lực 0302 Thanh tra, kiểm tra Thông tư quy định chi tiết danh mục và thời hạn định kỳ chuyển đổi vị trí công tác tại Thanh tra Chính phủ và vị trí công tác trong lĩnh vực thanh tra, tiếp công dân, giải quyết khiếu nại, tố cáo, phòng, chống tham nhũng tại chính quyền địa phương 03/2021/TT-TTCP 30/09/2021 20/11/2021 Thanh tra chính phủ Thông tư Còn hiệu lực 0170 Tuyển sinh Quyết định 3297/QĐ-ĐHĐN Quy chế tuyển sinh trình độ tiến sĩ 3297/QĐ-ĐHĐN 29/09/2021 29/09/2021 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0108 Tổ chức, hành chính Nghị định 86/2021/NĐ-CP Nghị định quy định về việc công dân Việt Nam ra nước ngoài học tập, giảng dạy, nghiên cứu khoa học và trao đổi học thuật 86/2021/NĐ-CP 25/09/2021 01/12/2021 Chính phủ Nghị định Còn hiệu lực 0171 Tuyển sinh Quyết định 3183/QĐ-ĐHĐN Quy định tổ chức tuyển sinh đào tạo trình độ thạc sỹ theo hình thức trực tuyến 3183/QĐ-ĐHĐN 17/09/2021 17/09/2021 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2021m9_100000000.533424DHDN_CVDi_3183_-_QD_ban_hanh_Quy_dinh_to_chuc_tuyen_sinh_dao_tao_ThS_theo_hinh_thuc_truc_tuyen.pdf,DOWNLOADED
26,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
26,0333,"Thi đua, khen thưởng",Công văn số 4499/BGDĐT-GDĐH ngày 06/10/2021 của Bộ trưởng Bộ GDĐT về hướng dẫn thực hiện nhiệm vụ giáo dục đại học năm học 2021-2022,4499/BGDĐT-GDĐH,06/10/2021,06/10/2021,Bộ Giáo dục và Đào tạo,Công văn,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/6. Công văn số 4499_BGDĐT-GDĐH hướng dẫn thực hiện nhiệm vụ giáo dục đại học năm học 2021-2022.pdf,DOWNLOADED
26,0079,"Văn thư, lưu trữ","Ban hành Quy trình ban hành văn bản hành chính tại Trường ĐHBK, ĐHĐN",2465/QĐ-ĐHBK,01/10/2021,01/10/2021,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2465 QD Ban hanh Quy trinh ban hanh van ban hanh chinh tai Truong DHBK-DHDN.PDF,DOWNLOADED
26,0303,"Thanh tra, kiểm tra",Thông tư quy định quy trình tiếp công dân,04/2021/TT-TTCP,01/10/2021,15/11/2021,Thanh tra chính phủ,Thông tư,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/13. TT.04.2021.TT.TTCP. Thong tu Quy dinh quy trinh tiep cong dan.pdf,DOWNLOADED
26,0304,"Thanh tra, kiểm tra","Thông tư quy định quy trình xử lý đơn khiếu nại, đơn tố cáo, đơn kiến nghị, phản ánh",05/2021/TT-TTCP,01/10/2021,15/11/2021,Thanh tra chính phủ,Thông tư,Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/14. TT.05.2021.TT. TTCP Thong tư quy dinh quy tinh xu ly don KN, TC . KN ..pdf",DOWNLOADED
26,0305,"Thanh tra, kiểm tra","Thông tư quy định về tổ chức, hoạt động của Đoàn thanh tra và trình tự, thủ tục tiến hành một cuộc thanh tra",06/2021/TT-TTCP,01/10/2021,15/11/2021,Thanh tra chính phủ,Thông tư,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/15. TT.06.2021.TT.TTCP. Thong tu quy dinh to chuc Doan thanh tra.pdf,DOWNLOADED
26,0306,"Thanh tra, kiểm tra","Thông tư quy định về thẩm quyền, nội dung thanh tra, trách nhiệm thực hiện pháp luật về thanh tra, tiếp công dân, khiếu nại, tố cáo và phòng, chống tham nhũng",07/2021/TT-TTCP,01/10/2021,15/11/2021,Thanh tra chính phủ,Thông tư,Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/16. TT.07.2021.TT.TTCP. Quy dinh tham quyen, noi dung thanh tra.pdf",DOWNLOADED
26,0302,"Thanh tra, kiểm tra","Thông tư quy định chi tiết danh mục và thời hạn định kỳ chuyển đổi vị trí công tác tại Thanh tra Chính phủ và vị trí công tác trong lĩnh vực thanh tra, tiếp công dân, giải quyết khiếu nại, tố cáo, phòng, chống tham nhũng tại chính quyền địa phương",03/2021/TT-TTCP,30/09/2021,20/11/2021,Thanh tra chính phủ,Thông tư,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/12. TT so 03_2021_TT-TTCP_ Thong tu quy dinh thoi gian chuyen doi cong tac tại TTCP và một so linh vuc thanh tra.pdf,DOWNLOADED
26,0170,Tuyển sinh,Quyết định 3297/QĐ-ĐHĐN Quy chế tuyển sinh trình độ tiến sĩ,3297/QĐ-ĐHĐN,29/09/2021,29/09/2021,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2021m10_100000000.533424DHDN_CVDi_3297-quyet-dinh-ban-hanh-quy-che-tuyen-sinh-trinh-do-tien-si_1632993917.pdf,DOWNLOADED
26,0108,"Tổ chức, hành chính","Nghị định 86/2021/NĐ-CP Nghị định quy định về việc công dân Việt Nam ra nước ngoài học tập, giảng dạy, nghiên cứu khoa học và trao đổi học thuật",86/2021/NĐ-CP,25/09/2021,01/12/2021,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2022m1_100000000.6855964PBQPPL_CVD_489274.pdf,DOWNLOADED
26,0171,Tuyển sinh,Quyết định 3183/QĐ-ĐHĐN Quy định tổ chức tuyển sinh đào tạo trình độ thạc sỹ theo hình thức trực tuyến,3183/QĐ-ĐHĐN,17/09/2021,17/09/2021,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2021m9_100000000.533424DHDN_CVDi_3183_-_QD_ban_hanh_Quy_dinh_to_chuc_tuyen_sinh_dao_tao_ThS_theo_hinh_thuc_truc_tuyen.pdf,DOWNLOADED
